fdc_id,description,brand_owner,brand_name,ingredients,serving_size,serving_size_unit,food_category,search_category
2550539,"CHEESE RAVIOLI, CHEESE",Brookshire Grocery Company,BROOKSHIRES,"PASTA (ENRICHED DURUM FLOUR [WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID], WATER, DRIED WHOLE EGGS, TURMERIC), FILLING (RICOTTA CHEESE [PASTEURIZED MILK, WHEY, CREAM, VINEGAR, SALT, XANTHAN GUM, LOCUST BEAN GUM, GUAR GUM], WATER, WHEAT FLOUR, SALT, ROMANO CHEESE [COW'S MILK, CULTURES, ENZYMES, SALT], MODIFIED CORNSTARCH, ASIAGO CHEESE BLEND [WHEY, MALTODEXTRIN, BUTTERMILK, ASIAGO CHEESE FLAVOR, SALT], PARMESAN CHEESE BLEND [WHEY, MALTODEXTRIN, BUTTERMILK, PARMESAN CHEESE FLAVOR, SALT], DRIED WHOLE EGGS, PARMESAN AND FONTINELLA CHEESES [PASTEURIZED MILK, PART SKIM MILK, CHEESE CULTURES, SALT, ENZYMES], BLACK PEPPER, PARSLEY).",143.0,GRM,Pasta by Shape & Type,cheese
2176139,"CHEESE RAVIOLI, CHEESE",Joseph Seviroli Inc,SEVIROLI,"RICOTTA CHEESE (PASTEURIZED MILK, PASTEURIZED WHEY, PASTEURIZED CREAM, VINEGAR, SALT), ENRICHED SEMOLINA FLOUR (SEMOLINA FLOUR (NIACIN, FERROUS SULFATE, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID)). WATER, PASTEURIZED WHOLE EGGS, ROMANO CHEESE (PASTEURIZED COW'S AND/OR SHEEP'S MILK, CHEESE CULTURE, SALT, ENZYMES), MILK, CORN STARCH, DIETARY FIBER, SEA SALT, LIGHT CREAM, PARSLEY, SPICES, BETA CAROTENE (COLOR), STABILIZERS (XANTHAN GUM, LOCUST BEAN GUM, GUAR GUM).",136.0,g,Pasta by Shape & Type,cheese
2119406,"CHEESE RAVIOLI, CHEESE","Hy-Vee, Inc.",HY-VEE,"ENRICHED DURUM FLOUR (WHEAT FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, RICOTTA CHEESE (WHEY, MILK, CREAM, VINEGAR, CARRAGEENAN), EGGS, CONTAINS LESS THAN 2% OF: ROMANO CHEESE (PASTEURIZED COW'S MILK, CHEESE CULTURES, SALT, ENZYMES), BLEACHED WHEAT FLOUR, MODIFIED FOOD STARCH, SPICES, GARLIC POWDER, SALT.",145.0,g,Pasta by Shape & Type,cheese
2488249,"CHEESE RAVIOLI, CHEESE","Rosina Food Products, Inc.",ROSINA,"ENRICHED DURUM FLOUR (ENRICHED WITH NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, RICOTTA CHEESE (PASTEURIZED WHEY, PASTEURIZED MILK, CREAM, VINEGAR, SALT, XANTHAN GUM, LOCUST BEAN GUM, GUAR GUM), BREAD CRUMBS (WHEAT FLOUR), MODIFIED CORN STARCH, SALT, DRIED WHOLE EGGS, ROMANO CHEESE (PASTEURIZED SHEEP'S AND COW'S MILK, RENNET, SALT, CHEESE CULTURES, ENZYMES), BLACK PEPPER, PARSLEY, TURMERIC.",154.0,g,Pasta by Shape & Type,cheese
2598622,"CHEESE RAVIOLI, CHEESE",Joseph Seviroli Inc,SEVIROLI,"RICOTTA CHEESE (PASTEURIZED MILK, PASTEURIZED WHEY, PASTEURIZED CREAM, VINEGAR, SALT), ENRICHED SEMOLINA FLOUR (SEMOLINA FLOUR [NIACIN, FERROUS SULFATE, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID]), WATER, PASTEURIZED WHOLE EGGS, ROMANO CHEESE (PASTEURIZED COW'S AND/OR SHEEP'S MILK, CHEESE CULTURE, SALT, ENZYMES), MILK, CORN STARCH, DIETARY FIBER, SEA SALT, LIGHT CREAM, PARSLEY, SPICES, BETA CAROTENE (COLOR), STABILIZERS (XANTHAN GUM, LOCUST BEAN GUM, GUAR GUM)",136.0,GRM,Pasta by Shape & Type,cheese
1907501,"CHEESE RAVIOLI, CHEESE","Rosina Food Products, Inc.",ROSINA,"UNBLEACHED DURUM FLOUR (ENRICHED WITH NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, RICOTTA CHEESE (WHEY, WHOLE MILK, CREAM, VINEGAR, SALT, CARRAGEENAN, XANTHAN GUM, LOCUST BEAN GUM, GUAR GUM), MODIFIED CORN STARCH, SALT, DRIED WHOLE EGGS, ROMANO CHEESE (PASTEURIZED SHEEP'S AND/OR COW'S MILK, RENNET, SALT, CHEESE CULTURES, ENZYMES), BLACK PEPPER, PARSLEY.",123.0,g,Pasta by Shape & Type,cheese
2679601,"CHEESE RAVIOLI, CHEESE",Harris-Teeter Inc.,HARRIS TEETER,"PASTA : ENRICHED WHEAT DURUM SEMOLINA (ENRICHED WITH NIACIN, FERROUS SULFATE, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, WHOLE PASTEURIZED EGGS. FILLING: CHEESE (RICOTTA, PARMESAN, ROMANO [PASTEURIZED COW'S MILK, WHEY, SALT, LIPASE, MICROBIAL ENZYME, BACTERIAL CULTURE, CITRIC ACID]), TOASTED WHEAT CRUMBS (WHEAT FLOUR, YEAST), WHOLE PASTEURIZED EGGS, SALT, SPICES.",115.0,GRM,Pasta by Shape & Type,cheese
2616902,"CHEESE RAVIOLI, CHEESE","Caesar's Pasta, LLC",CAESAR'S KITCHEN,"GLUTEN FREE PASTA [GLUTEN FREE FLOUR BLEND (RICE FLOUR, CORN FLOUR, CORN STARCH, TAPIOCA STARCH, MODIFIED CORN STARCH, POTATO STARCH, XANTHAN GUM), EGGS, WATER, OLIVE OIL], CHEESE FILLING [RICOTTA CHEESE (WHEY, MILK, CREAM, VINEGAR, XANTHAN GUM, LOCUST BEAN GUM, GUAR GUM, CARRAGEENAN), WATER, EGGS, MODIFIED CORN STARCH, ROMANO CHEESE (SHEEP'S MILK, CHEESE CULTURES, SALT, ENZYMES), SEA SALT, BLACK PEPPER, PARSLEY]",142.0,GRM,Frozen Dinners & Entrees,cheese
2488243,"CHEESE RAVIOLI, CHEESE","Rosina Food Products, Inc.",ROSINA,"ENRICHED DURUM FLOUR (ENRICHED WITH NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, RICOTTA CHEESE (PASTEURIZED WHEY, PASTEURIZED MILK, CREAM, VINEGAR, SALT, XANTHAN GUM, LOCUST BEAN GUM, GUAR GUM), BREAD CRUMBS (WHEAT FLOUR), MODIFIED CORN STARCH, SALT, DRIED WHOLE EGGS, ROMANO CHEESE (PASTEURIZED SHEEP'S AND COW'S MILK, RENNET, SALT, CHEESE CULTURES, ENZYMES), BLACK PEPPER, PARSLEY, TURMERIC.",154.0,g,Pasta by Shape & Type,cheese
2679602,"CHEESE RAVIOLI, CHEESE",Harris-Teeter Inc.,HARRIS TEETER,"PASTA: ENRICHED WHEAT DURUM SEMOLINA (ENRICHED WITH NIACIN, FERROUS SULFATE, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, WHOLE PASTEURIZED EGGS. FILLING: CHEESE (RICOTTA, PARMESAN, ROMANO [PASTEURIZED COW'S MILK, WHEY, SALT, LIPASE, MICROBIAL ENZYME, BACTERIAL CULTURE, CITRIC ACID]), TOASTED WHEAT CRUMBS (WHEAT FLOUR, YEAST), WHOLE PASTEURIZED EGGS, SALT, SPICES.",115.0,GRM,Pasta by Shape & Type,cheese
2615173,"CHEESE RAVIOLI, CHEESE",Pede Bros. Italian Spec. Food,PEDE BROTHERS,"ENRICHED DURUM FLOUR (NIACIN, FERROUS SULFATE, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), RICOTTA CHEESE (PASTEURIZED WHEY, WHOLE MILK, CREAM, VINEGAR), WATER, MODIFIED FOOD STARCH, ROMANO CHEESE (SHEEP'S MILK, CHEESE CULTURES ENZYMES), PASTERUIZED WHOLE EGGS, YELLOW CORN FLOUR, VEGETABLE OIL (SOYBEAN OIL), APO-CAROTENAL, BETA-CAROTENE, XANTHUM GUM, GUAR GUM, SALT, SPICES",140.0,GRM,Pasta Dinners,cheese
2366398,"CHEESE RAVIOLI, CHEESE",La Gustosa Food Prod & Import,LA GUSTOSA,"ENRICHED #1 FANCY SEMOLINA FLOUR, WATER, FARM FRESH EGGS. SPINACH RAVIOLI HAVE FRESH SPINACH.,WHOLE MILK RICOTTA CHEESE (PASTEURIZED WHOLE MILK, VINEGAR, SALT), FARM FRESH EGGS, IMPORTED ROMANO CHEESE (PASTEURIZED SHEEP'S MILK, SALT, ENZYMES), PARSLEY, SALT, PEPPER. SPINACH RAVIOLI HAVE FRESH SPINACH; BROCCOLI RAVIOLI HAVE FRESH BROCCOLI.",150.0,g,Pasta by Shape & Type,cheese
1063457,"CHEESE RAVIOLI, CHEESE",LIDL,,"ENRICHED DURUM WHEAT FLOUR (WHEAT FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), RICOTTA CHEESE (PASTEURIZED WHEY, PASTEURIZED MILK, VINEGAR, CARRAGEENAN [STABILIZER]), WATER, EGGS, CONTAINS LESS THAN 2% OF: PECORINO ROMANO CHEESE (PASTEURIZED SHEEP'S MILK, CHEESE CULTURES, SALT, ENZYMES), BLEACHED WHEAT FLOUR, PARSLEY, SPICE, SALT.",146.0,g,Frozen Prepared Sides,cheese
2193698,"CHEESE RAVIOLI, CHEESE",Pede Bros. Italian Spec. Food,PEDE BROTHERS,"ENRICHED DURUM FLOUR (NIACIN, FERROUS SULFATE, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), RICOTTA CHEESE (PASTEURIZED WHEY, WHOLE MILK, CREAM, VINEGAR), WATER, MODIFIED FOOD STARCH, ROMANO CHEESE (SHEEP'S MILK, CHEESE CULTURES ENZYMES), PASTERUIZED WHOLE EGGS, YELLOW CORN FLOUR, VEGETABLE OIL (SOYBEAN OIL), APO-CAROTENAL, BETA-CAROTENE, XANTHUM GUM, GUAR GUM, SALT, SPICES.",140.0,g,Pasta by Shape & Type,cheese
2467364,"CHEESE RAVIOLINI, CHEESE",Spring Valley Water Co.,LA PASTA,"FILLING INGREDIENTS: RICOTTA CHEESE (PASTEURIZED WHOLE MILK, VINEGAR, SALT), PARMESAN CHEESE (PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES), BREAD CRUMBS (WHEAT FLOUR, YEAST, SALT), VEGETABLE FIBER, SEA SALT, WHITE PEPPER. PASTA INGREDIENTS: DURUM WHEAT FLOUR, WATER, EGGS, SEA SALT.",105.0,g,Pasta by Shape & Type,cheese
2672174,"CHEESE SNACKS, CHEESE",Frito-Lay Company,CHEETOS,"ENRICHED CORN MEAL (CORN MEAL, FERROUS SULFATE, NIACIN, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), VEGETABLE OIL (CORN, CANOLA, AND/OR SUNFLOWER OIL), CHEESE SEASONING (WHEY, CHEDDAR CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES], CANOLA OIL, MALTODEXTRIN [MADE FROM CORN], NATURAL AND ARTIFICIAL FLAVORS, SALT, WHEY PROTEIN CONCENTRATE, MONOSODIUM GLUTAMATE, LACTIC ACID, CITRIC ACID, ARTIFICIAL COLOR [YELLOW 6]), AND SALT.",28.0,GRM,Other Snacks,cheese
2461249,"CHEESE STICKS, CHEESE",Miami Fine Foods LLC,MIAMI FINE FOODS,"CHEESE: WHITE CHEESE (PASTEURIZED MILK, SALT, ENZYMES ) CRUST: FLOUR (BLEACHED WHEAT FLOUR, NIACIN, REDUCED IRON, POTASSIUM BROMATE, THIAMIN MONITRATE, RIBOFLAVIN, ENZYME, FOLIC ACID), WATER, VEGETABLE MARGARINE (PALM OIL, WATER, SOYBEAN OIL, SALT, CONTAINS LESS THAN 2% OF SOY LECITHIN, VEGETABLE MONO & DIGLYCERIDES, POTASSIUM SORBATE (A PRESERVATIVE), CITRIC ACID, NATURAL & ARTIFICIAL FLAVOR, BETA CAROTENE (COLOR), VITAMIN A PALMITATE ADDED) EGGS, SUGAR, SALT. COOKING OIL: REFINED SOYBEAN OIL, TBHQ AND CITRIC ACID ADDED TO HELP PRESERVE FRESHNESS, DYMETHYLPOLYSILOXANE, AN ANTI-FOAM AGENT ADDED.",28.0,g,Frozen Appetizers & Hors D'oeuvres,cheese
2395115,"CHEESE STICKS, CHEESE","Sugar Mountain Capital, LLC",BEECHER'S,"PASTEURIZED MILK, SALT, CULTURE, ENZYMES.",21.0,g,Cheese,cheese
2488985,"CHEESE TORTELLINI, CHEESE",Harris-Teeter Inc.,HARRIS TEETER,"PASTA: ENRICHED DURUM WHEAT SEMOLINA (ENRICHED WITH NIACIN, FERROUS SULFATE, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WHOLE PASTEURIZED EGGS, WATER. FILLING: CHEESE (RICOTTA, PARMESAN, ROMANO, ASIAGO, BLUE CHEESE [PASTEURIZED COW'S MILK, WHEY, SALT, LIPASE, MICROBIAL ENZYME, BACTERIAL CULTURE, CALCIUM CHLORIDE, PENICILLIUM ROQUEFORTI, CITRIC ACID]), TOASTED WHEAT CRUMBS (WHEAT FLOUR, YEAST), CANOLA OIL, NATURAL ROMANO CHEESE FLAVOR (ROMANO CHEESE [PASTEURIZED COW'S MILK, CULTURES, SALT, AND ENZYMES], WATER, CREAM, SALT, NATURAL FLAVORS, SODIUM PHOSPHATE, SODIUM CITRATE, XANTHAN GUM), YEAST EXTRACT, SALT, SPICES, ONION POWDER.",115.0,g,Pasta by Shape & Type,cheese
2460562,"CHEESE TORTELLINI, CHEESE","Whole Foods Market, Inc.",365 WHOLE FOODS MARKET,"ORGANIC PASTA: ORGANIC DURUM WHEAT SEMOLINA, ORGANIC TURMERIC (FOR COLOR). ORGANIC FILLING: ORGANIC RICOTTA CHEESE (ORGANIC WHEY [MILK), PASTEURIZED ORGANIC MILK, SALT, LACTIC ACID), ORGANIC EMMENTAL CHEESE (PASTEURIZED ORGANIC, MILLK, SALT, MICROBIAL RENNET), ORGANIC FONTAL CHEESE (PASTEURIZED ORGANIC MILK, SALT, MICROBIAL RENNET), ORGANIC PROVOLONE CHEESE (PASTEURIZED ORGANIC MILK, SALT, MICROBIAL RENNET), WATER, ORGANIC DURUM WHEAT SEMOLINA, SALT.",125.0,g,Frozen Prepared Sides,cheese
2137727,"CHEESE TORTELLINI, CHEESE",Stater Bros. Markets Inc.,STATER BROS.,"ENRICHED DURUM FLOUR (DURUM WHEAT FLOUR, NIACIN, FERROUS SULFATE, THIAMIN MONONITRATE [VITAMIN B1], RIBOFLAVIN [VITAMIN B2], FOLIC ACID), WATER, WHOLE MILK RICOTTA CHEESE (WHEY, PASTEURIZED MILK, VINEGAR, CARRAGEENAN), PARMESAN CHEESE (PASTEURIZED PART SKIM MILK, CHEESE CULTURES, SALT, ENZYMES), IMPORTED ROMANO CHEESE MADE FROM SHEEP'S MILK (PASTEURIZED SHEEP'S MILK, BACTERIAL CULTURE, SALT, RENNET), BLEACHED WHEAT FLOUR, EGGS, SALT, NATURAL FLAVORS, NUTMEG, SPICE, GARLIC POWDER.",106.0,g,Pasta by Shape & Type,cheese
1786821,"CHEESE TORTELLINI, CHEESE","Rosina Food Products, Inc.",ROSINA,"ENRICHED DURUM FLOUR (DURUM FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, RICOTTA CHEESE (WHEY, WHOLE MILK, CREAM, VINEGAR, SALT, CARRAGEENAN, XANTHAN GUM, LOCUST BEAN GUM, GUAR GUM), BREAD CRUMBS (WHEAT FLOUR, SALT, YEAST), SOYBEAN OIL, SALT, NATURAL FLAVORS, EGGS, ROMANO CHEESE (PASTEURIZED SHEEP'S AND/OR COW'S MILK, RENNET, SALT, CHEESE CULTURE, ENZYMES).",125.0,g,Pasta by Shape & Type,cheese
2660811,"CHEESE TORTELLINI, CHEESE",Target Stores,ARCHER FARMS,"FILLING: PARMESAN CHEESE (PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES, POWDERED CELLULOSE), ROMANO CHEESE (PASTEURIZED COW'S MILK, CHEESE CULTURE, SALT, ENZYMES, POWDERED CELLULOSE), RICOTTA CHEESE (WHEY, VINEGAR, SALT), BREADCRUMBS (WHEAT FLOUR, SUGAR, YEAST, SALT), MOZZARELLA CHEESE (PASTEURIZED MILK, CULTURES, SALT, MICROBIAL RENNET), WHITE CHEDDAR CHEESE (PASTEURIZED MILK, CULTURE, SALT, ENZYMES), SEA SALT. PASTA: WHEAT FLOUR, WATER, EGG, BETA- CAROTENE (COLOR).",100.0,GRM,Pasta by Shape & Type,cheese
2294106,"CHEESE TORTELLINI, CHEESE",Russ Davis Wholesale,,"PRECOOKED CHEESE TORTELLINI (EGG PASTA: EXTRA FANCY DURUM FLOUR (ENRICHED WITH NIACIN, FERROUS SULFATE, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, LIQUID PASTEURIZED WHOLE EGGS. FILLING: CHEESES (ROMANO CHEESE (PASTEURIZED SHEEP'S MILK, CULTURES, RENNET, SALT), PART SKIM RICOTTA CHEESE (WHEY, MILK, VINEGAR, CARRAGEENAN AS A STABILIZER), SWISS CHEESE (CULTURED PASTEURIZED PART SKIM MILK, SALT, ENZYMES), WHOLE MILK RICOTTA CHEESE (WHEY, WHOLE MILK, CREAM, VINEGAR) BREAD CRUMBS (WHEAT FLOUR, SUGAR, YEAST, SALT), WATER, CANOLA OIL, SALT, BLACK PEPPER, NUTMEG), ALFREDO SAUCE (WATER, HEAVY CREAM (CREAM, MILK, LESS THAN 1% OF CARRAGEENAN, MONO AND DIGLYCERIDES, CELLULOSE GUM, POLYSORBATE 80), GRATED PARMESAN AND ROMANO CHEESE BLEND (PASTEURZED PART-SKIM COW'S MILK, CHEESE CULTURES, SALT, ENZYMES), BUTTER (PASTEURIZED CREAM, SALT), ENRICHED FLOUR (BLEACHED WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), CONTAINS LESS THAN 2% OF MODIFIED CORN STARCH, SALT, SPICES), PARMESAN CHEESE ((PASTEURIZED PART-SKIM COW'S MILK. CHEESE CULTURES, SALT, ENZYMES), POWDERED CELLULOSE ADDED TO PREVENT CAKING), PARSLEY.",312.0,g,Pasta by Shape & Type,cheese
2243418,"CHEESE TORTELLINI, CHEESE","Tops Markets, LLC",TOPS,"DOUGH MIXTURE: ENRICHED SEMOLINA FLOUR (SEMOLINA FLOUR [NIACIN, FERROUS SULFATE, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID]), WATER, PASTEURIZED EGGS, TURMERIC. FILLING MIXTURE: RICOTTA CHEESE (PASTEURIZED WHEY, CREAM, VINEGAR, SALT), CRACKER MEAL (ENRICHED WHEAT FLOUR [NIACIN, FERROUS SULFATE, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID], SOYBEAN OIL), WATER, FIBER (CELLULOSE AND PSYLLIUM POWDER), ROMANO CHEESE (PASTEURIZED COW'S AND/OR SHEEP'S MILK, CHEESE CULTURE, SEA SALT, ENZYMES AND NATAMYCIN [TO PROTECT FLAVOR]), SALT, MILK, GARLIC, CANOLA OIL (HIGH OLEIC LOW LINOLEIC CANOLA OIL), ONION, NATURAL FLAVOR, SPICES.",100.0,g,Pasta by Shape & Type,cheese
2657176,"CHEESE TORTELLINI, CHEESE","Associated Wholesale Grocers, Inc.",BEST CHOICE,"ENRICHED WHEAT FLOUR (DURUM FLOUR, NIACIN, FERROUS SULFATE, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, WHEAT FLOUR, CHEESE BLEND (RICOTTA CHEESE [MILK, WHEY, SKIM MILK, AND/OR CREAM, VINEGAR, SALT, XANTHAN GUM, LOCUST BEAN GUM, GUAR GUM], ROMANO CHEESE (COW'S AND/OR SHEEP'S MILK, CULTURES, SALT, ENZYMES), LESS THAN 2% OF DIETARY FIBER, SALT, MILK, EGGS AND/OR EGG WHITES, GARLIC POWDER, VEGETABLE OIL, ONION POWDER, SPICES, TURMERIC (COLOR).",127.0,GRM,Pasta by Shape & Type,cheese
2660788,"CHEESE TORTELLINI, CHEESE",Target Stores,ARCHER FARMS,"FILLING: PARMESAN CHEESE (PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES, POWDERED CELLULOSE), ROMANO CHEESE (PASTEURIZED COW'S MILK, CHEESE CULTURE, SALT, ENZYMES, POWDERED CELLULOSE), RICOTTA CHEESE (WHEY, VINEGAR, SALT), BREADCRUMBS (WHEAT FLOUR, SUGAR, YEAST, SALT), MOZZARELLA CHEESE (PASTEURIZED MILK, CULTURES, SALT, MICROBIAL RENNET), WHITE CHEDDAR CHEESE (PASTEURIZED MILK, CULTURE, SALT, ENZYMES), SEA SALT. PASTA: WHEAT FLOUR, WATER, EGG, BETA-CAROTENE.",100.0,GRM,Pasta by Shape & Type,cheese
2638139,"CHEESE TORTELLINI, CHEESE","Meijer, Inc.",MEIJER,"ENRICHED SEMOLINA FLOUR (SEMOLINA FLOUR [NIACIN, FERROUS SULFATE, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID]), WATER, WHEAT FLOUR, RICOTTA CHEESE (WHEY, VINEGAR, SALT), DIETARY FIBER, ROMANO CHEESE (PASTEURIZED COW'S AND/OR SHEEP'S MILK, CHEESE CULTURE, SALT, ENZYMES), SALT, MILK, PASTEURIZED WHOLE EGGS, GARLIC POWDER, CANOLA OIL (HIGH OLEIC LOW LINOLEIC CANOLA OIL), ONION POWDER, SPICES, TURMERIC(COLOR).",127.0,GRM,Frozen Dinners & Entrees,cheese
2620361,"CHEESE TORTELLINI, CHEESE",Wakefern Food Corporation,SHOPRITE,"ENRICHED SEMOLINA FLOUR (SEMOLINA FLOUR (NIACIN, FERROUS SULFATE, THIAMINE MONONITRATE , RIBOFLAVIN, FOLIC ACID]), WATER, WHEAT FLOUR, RICOTTA CHEESE (WHEY, VINEGAR , SALT), DIETARY FIBER, ROMANO CHEESE (PASTEURIZED COW'S AND/OR SHEEP'S MILK, CHEESE CULTURE, SALT , ENZYMES), SALT , MILK, PASTEURIZED WHOLE EGGS, GARLIC POWDER, CANOLA OIL (HIGH OLEIC LOW LINOLEIC CANOLA OIL), ONION POWDER, SPICES, TURMERIC (COLOR),",127.0,GRM,Pasta by Shape & Type,cheese
2661367,"CHEESE TORTELLINI, CHEESE",Target Stores,ARCHER FARMS,"DURUM WHEAT FLOUR, RICOTTA CHEESE (PASTEURIZED WHOLE MILK VINEGAR, SALT), PARMESAN CHEESE (PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES, POWDERED CELLULOSE), WATER, EGGS, BREAD CRUMBS (WHEAT FLOUR, SUGAR, YEAST, SALT, EXPELLER PRESSED CANOLA OIL), MOZZARELLA CHEESE (PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES, POWDERED CELLULOSE), CHEDDAR CHEESE (PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES), SEA SALT.",95.0,GRM,Pasta by Shape & Type,cheese
2419472,"CHEESE TORTELLINI, CHEESE","Hy-Vee, Inc.",HY-VEE,"PASTA (DURUM WHEAT FLOUR, EGGS, WATER). FILLING (RICOTTA CHEESE [WHEY, MILK, CREAM, VINEGAR], BREADCRUMBS [WHEAT FLOUR, YEAST, SALT], WHEY, MOZZARELLA CHEESE [CULTURED PASTEURIZED MILK, SALT, ENZYMES], PARMESAN CHEESE [CULTURED PASTEURIZED LOWFAT MILK, SALT, ENZYMES], SUNFLOWER OIL, WATER, POTATO STARCH, DEHYDRATED POTATO, HEAVY CREAM [CREAM, MILK], CONTAINS 2% OR LESS OF ROMANO CHEESE MADE FROM COW'S MILK [CULTURED PASTEURIZED MILK, SALT, ENZYMES], SALT, GORGONZOLA CHEESE [CULTURED PASTEURIZED MILK, ENZYMES, SALT, MOLD]).",95.0,g,Pasta by Shape & Type,cheese
2150540,"CHEESE TORTELLINI, CHEESE","Durante's Pasta, Inc.",DURANTE'S PASTA,"EXTRA FANCY DURUM FLOUR, WATER, NIACIN, FERROUS SULFATE, THIAMIN MONONITRATE, PASTEURIZED WHOLE EGGS, YELLOW CORN FLOUR, AND SOYBEAN OIL. FILLING: WHOLE MILK RICOTTA CHEESE, GRATED PARMESAN CHEESE, BREAD CRUMBS, WATER, SALT, YEAST, PEPPER, SPICES.",150.0,g,Pasta by Shape & Type,cheese
2488245,"CHEESE TORTELLINI, CHEESE","Rosina Food Products, Inc.",ROSINA,"ENRICHED DURUM FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, RICOTTA CHEESE (PASTEURIZED MILK, PASTEURIZED WHEY, VINEGAR, SALT, XANTHAN GUM, LOCUST BEAN GUM, GUAR GUM), BREAD CRUMBS (WHEAT FLOUR, SALT, YEAST), SOYBEAN OIL, SALT, DRIED WHOLE EGGS, GARLIC POWDER, ONION POWDER, ROMANO CHEESE (PASTEURIZED SHEEP'S AND COW'S MILK, RENNET, SALT, CHEESE CULTURE, ENZYMES), NATURAL FLAVORS.",125.0,g,Pasta by Shape & Type,cheese
2488246,"CHEESE TORTELLINI, CHEESE","Rosina Food Products, Inc.",ROSINA,"ENRICHED DURUM FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, RICOTTA CHEESE (PASTEURIZED MILK, PASTEURIZED WHEY, VINEGAR, SALT, XANTHAN GUM, LOCUST BEAN GUM, GUAR GUM), BREAD CRUMBS (WHEAT FLOUR, SALT, YEAST), SOYBEAN OIL, SALT, DRIED WHOLE EGGS, GARLIC POWDER, ONION POWDER, ROMANO CHEESE (PASTEURIZED SHEEP'S AND COW'S MILK, RENNET, SALT, CHEESE CULTURE, ENZYMES), NATURAL FLAVORS.",125.0,g,Pasta by Shape & Type,cheese
1163235,"CHEESE TORTELLINI, CHEESE",PRIANO,,"ENRICHED DURUM FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, RICOTTA CHEESE (PASTEURIZED MILK, WHEY, VINEGAR, SALT, XANTHAN GUM, LOCUST BEAN GUM, GUAR GUM), BREAD CRUMBS (WHEAT FLOUR, SALT, YEAST), SOYBEAN OIL, SALT, DRIED WHOLE EGGS, GARLIC POWDER, ONION POWDER, ROMANO CHEESE (PASTEURIZED COW'S AND SHEEP'S MILK, RENNET, SALT, CHEESE CULTURE, ENZYMES), NATURAL FLAVORS.",110.0,g,Pasta by Shape & Type,cheese
